LINCS_ID	CL_Name	Cell_Category	Center	Assay	Organ	Disease	StudyArea
LCL-1240	COLO 853	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	skin	melanoma	Imaging
LCL-1640	NCI-H1693	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1149	A3/Kawakami	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	gastric lymphoma	Imaging
LCL-1310	BT-549	Cell Line	HMS_LINCS;CMT_MGH;HMS_LINCS	Fluorescence imaging cell count assay;Fluorescence imaging cell growth inhibition assay;Fluorescence imaging protein state assay;ELISA protein state assay	breast	invasive ductal carcinoma	Imaging;Binding
LCL-1193	LS123	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon adenocarcinoma	Imaging
LCL-1400	U-251 MG	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	astrocytoma;malignant glioma	Imaging
LCL-1620	NCI-H2347	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	adenocarcinoma	Imaging
LCL-1649	NCIH2073;NCI-H2073	Cell Line	BroadT_LINCS;CMT_MGH	L1000 mRNA profiling assay;Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Transcriptomics;Imaging
LCL-1684	KMH-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	thyroid	thyroid carcinoma	Imaging
LCL-2125	184A1 F3aN400S294A/S344A-Venus-P2A-NLS-mCherry	Cell Line	HMS_LINCS	Fluorescence imaging protein state assay	breast		Imaging
LCL-1195	SW403	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon carcinoma;colon adenocarcinoma	Imaging
LCL-1154	UMC-11	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1014	J.RT3-T3.5	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute T cell leukemia	Imaging
LCL-2018	Daudi	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	Burkitts lymphoma	Imaging
LCL-1999	NB69	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	nervous system	neuroblastoma	Imaging
LCL-1082	HL60(S)	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1414	Rh30	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	muscle	alveolar rhabdomyosarcoma	Imaging
LCL-1368	Becker	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-2052	JJN-3	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1450	EW-18	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	bone Ewings sarcoma	Imaging
LCL-1502	MFE-319	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	uterus	endometrial carcinoma	Imaging
LCL-1203	BICR 10	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	head and neck	squamous cell carcinoma	Imaging
LCL-1653	NCI-H2291	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1922	MKN28	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	gastric tubular adenocarcinoma	Imaging
LCL-1656	PC-14	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1449	EW-16	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	bone Ewings sarcoma	Imaging
LCL-1617	NCI-H2135	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	non-small cell lung carcinoma	Imaging
LCL-1411	RD	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	muscle	rhabdomyosarcoma	Imaging
LCL-1421	HOS	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	osteosarcoma	Imaging
LCL-2003	KATO III	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell cycle state assay	stomach	gastric signet ring cell adenocarcinoma	Imaging
LCL-1730	AsPC-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pancreas	pancreas adenocarcinoma	Imaging
LCL-1651	NCI-H2122	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1462	AU565	Cell Line	HMS_LINCS;HMS_LINCS;CMT_MGH;HMS_LINCS	Fluorescence imaging protein state assay;ELISA protein state assay;Fluorescence imaging cell count assay;Fluorescence imaging cell growth inhibition assay	breast	adenocarcinoma	Binding;Imaging
LCL-1089	MEC-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1598	NCI-H1915	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay;Fluorescence imaging cell cycle state assay	lung	non-small cell lung carcinoma	Imaging
LCL-1898	ECC12	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	gastric adenocarcinoma	Imaging
LCL-1028	I 9.2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute T cell leukemia	Imaging
LCL-1361	YKG-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-1580	Calu-1	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay;Fluorescence imaging cell cycle state assay	lung	epidermoid lung carcinoma	Imaging
LCL-1618	NCI-H2172	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	non-small cell lung carcinoma	Imaging
LCL-1139	SU-DHL-8	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	non-Hodgkin lymphoma	Imaging
LCL-1344	TGBC24TKB	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	biliary tract	carcinoma	Imaging
LCL-2140	YAPC.311	Cell Line	BroadT_LINCS;PCCSE	L1000 mRNA profiling assay;Global chromatin epigenetic profiling assay;P100 phosphoprotein quantification assay	pancreas		Transcriptomics;Proteomics;Epigenomics
LCL-1185	SW1417	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon carcinoma	Imaging
LCL-1679	ML-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	thyroid	follicular thyroid carcinoma	Imaging
LCL-2031	EB2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	Burkitts lymphoma	Imaging
LCL-1961	MDA-MB-330	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	breast	mixed epithelial/mesenchymal metaplastic breast carcinoma	Imaging
LCL-1051	CMK	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1642	NCI-H1755	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1862	NCI-H82	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1965	IMR-32	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	nervous system	neuroblastoma	Imaging
LCL-1424	HuO9N2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	osteosarcoma	Imaging
LCL-1907	Lu-65C	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung giant cell carcinoma	Imaging
LCL-1876	KHM-3S	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1008	U-698-M	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1860	NCI-H719	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1401	H4	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	malignant glioma	Imaging
LCL-1762	A-704	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	kidney	renal cell carcinoma	Imaging
LCL-1069	P31/FUJ	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1721	UM-UC-3	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	urinary bladder	bladder carcinoma	Imaging
LCL-1859	NCI-H69	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-2017	CA46	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	Burkitts lymphoma	Imaging
LCL-1717	RT-4	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	urinary bladder	bladder carcinoma	Imaging
LCL-1353	LN-18	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-1056	KG-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1417	143B	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	osteosarcoma	Imaging
LCL-1163	HT-55	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon carcinoma	Imaging
LCL-1459	SW872	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	miscellaneous	liposarcoma	Imaging
LCL-1899	NUGC-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	stomach carcinoma	Imaging
LCL-1920	TOV-112D	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	ovary	endometrioid ovary carcinoma	Imaging
LCL-1097	Ramos	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;KiNativ kinase-small molecule binding assay	blood		Binding;Imaging
LCL-1681	TT2609-C02	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	thyroid	follicular thyroid carcinoma	Imaging
LCL-1144	H9	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	cutaneous T cell lymphoma	Imaging
LCL-1009	MHH-CALL-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1957	BC-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	B-cell lymphocytic neoplasm	Imaging
LCL-1533	AZ-521	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	gastric adenocarcinoma	Imaging
LCL-1908	Lu-99A	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung giant cell carcinoma	Imaging
LCL-2100	HeLa ICRP FLIP-S-mCherry	Cell Line	HMS_LINCS	Fluorescence imaging apoptosis assay	cervix	cervical adenocarcinoma	Imaging
LCL-1804	SKG-IIIa	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	cervix	cervical clear cell adenocarcinoma	Imaging
LCL-1040	RS4;11	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute lymphocytic leukemia	Imaging
LCL-1086	HC-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1262	WM278	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	skin	melanoma	Imaging
LCL-1569	TE-5	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	esophagus	esophagus squamous cell carcinoma	Imaging
LCL-1210	SAT [Human HNSCC]	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	head and neck	oral cavity cancer	Imaging
LCL-2076	MCF-7/LY2	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-2126	184A1 F3aN400T32A/S253A/S315A-Venus-P2A-NLS-mCherry	Cell Line	HMS_LINCS	Fluorescence imaging protein state assay	breast		Imaging
LCL-1954	WSU-DLCL2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	B-cell lymphocytic neoplasm	Imaging
LCL-1398	SW1088	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	astrocytoma	Imaging
LCL-1385	NMC-G1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-2069	SUM185PE	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-2002	OCUM-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	gastric signet ring cell adenocarcinoma	Imaging
LCL-1059	ME-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1436	Hs 633.T	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	miscellaneous	fibrosarcoma	Imaging
LCL-2070	SUM225CWN	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-1094	ROS-50	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1068	OCI-M1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1147	VCaP;VCAP	Cell Line	CMT_MGH;BroadT_LINCS	Fluorescence imaging cell growth inhibition assay;L1000 mRNA profiling assay	prostate	prostate carcinoma	Imaging;Transcriptomics
LCL-1491	JAR	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	miscellaneous	choriocarcinoma	Imaging
LCL-1909	Lu-99B	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung giant cell carcinoma	Imaging
LCL-1055	Kasumi-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1536	MKN74	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	gastric adenocarcinoma	Imaging
LCL-2077	ZR-75-B	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-2062	Peer	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1634	ABC-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1924	Hep 3B2.1-7	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	liver	hepatocellular carcinoma	Imaging
LCL-2005	HuT 78	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	non-Hodgkin lymphoma	Imaging
LCL-1186	SW 48	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon carcinoma;colon adenocarcinoma	Imaging
LCL-1204	HO-1-N-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	head and neck	squamous cell carcinoma	Imaging
LCL-1396	MOG-G-CCM	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	astrocytoma	Imaging
LCL-2144	SKM1	Cell Line	BroadT_LINCS	L1000 mRNA profiling assay			Transcriptomics
LCL-1268	A4/Fukuda	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	skin	melanoma	Imaging
LCL-1461	MDA-MB-231	Cell Line	HMS_LINCS;BroadT_LINCS;CMT_MGH;HMS_LINCS;HMS_LINCS;HMS_LINCS;HMS_LINCS	Fluorescence imaging protein state assay;ELISA protein state assay;L1000 mRNA profiling assay;Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell count assay;Fluorescence imaging morphology assay	breast	breast adenocarcinoma	Binding;Imaging;Transcriptomics
LCL-1216	CAL-33	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	head and neck	squamous cell carcinoma	Imaging
LCL-1886	NCI-N87	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	stomach	stomach carcinoma	Imaging
LCL-1488	YMB-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	breast	breast carcinoma	Imaging
LCL-1026	A3	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute T cell leukemia	Imaging
LCL-2121	MCF 10A F3aN400-Venus-P2A-NLS-mCherry	Cell Line	HMS_LINCS	Fluorescence imaging protein state assay	breast		Imaging
LCL-1127	NK-92MI	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	mature T-cell and NK-cell neoplasm	Imaging
LCL-1230	NCI-H2452	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	malignant mesothelioma	Imaging
LCL-1408	Rh30	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell cycle state assay	muscle	rhabdomyosarcoma	Imaging
LCL-1985	KP-N-YN	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	nervous system	neuroblastoma	Imaging
LCL-2059	ALL-SIL	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1329	HCC1143	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell count assay	breast	invasive ductal carcinoma	Imaging
LCL-1612	NCI-H1650	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	adenocarcinoma	Imaging
LCL-1646	NCI-H1993	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1830	DMS 114	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1143	DoHH2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	cutaneous T cell lymphoma	Imaging
LCL-1167	CL-11	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon carcinoma	Imaging
LCL-1758	SW156	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	kidney	renal cell carcinoma	Imaging
LCL-1471	MDA-MB-468	Cell Line	HMS_LINCS;CMT_MGH;HMS_LINCS;HMS_LINCS	KiNativ kinase-small molecule binding assay;Fluorescence imaging cell growth inhibition assay;ELISA protein state assay;Fluorescence imaging cell count assay	breast	adenocarcinoma	Binding;Imaging
LCL-2066	SUM1315MO2	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-1777	S-117	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	thyroid	thyroid sarcoma	Imaging
LCL-1767	LB996-RCC	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	kidney	renal cell carcinoma	Imaging
LCL-1748	CFPAC-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pancreas	pancreas adenocarcinoma	Imaging
LCL-1913	YT	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	acute T cell leukemia	Imaging
LCL-1670	NCI-H810	Cell Line	CMT_MGH;HMS_LINCS;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay;Fluorescence imaging cell cycle state assay	lung	lung adenocarcinoma;NSCLC giant cell carcinoma	Imaging
LCL-1635	COR-L105	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung adenocarcinoma	Imaging
LCL-1729	SUIT-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pancreas	pancreas adenocarcinoma	Imaging
LCL-1062	Mono-Mac-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1608	HCC827	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	non-small cell lung carcinoma	Imaging
LCL-1478	EFM-192A	Cell Line	HMS_LINCS;CMT_MGH	Fluorescence imaging cell growth inhibition assay	breast	breast carcinoma;breast adenocarcinoma	Imaging
LCL-1630	PC-9	Cell Line	CMT_MGH;HMS_LINCS;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell cycle state assay;Fluorescence imaging apoptosis assay	lung	non-small cell lung carcinoma	Imaging
LCL-1594	VMRC-LCP	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung squamous cell carcinoma	Imaging
LCL-1595	LC-1F	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung squamous cell carcinoma	Imaging
LCL-1229	MPP 89	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pleura	malignant mesothelioma	Imaging
LCL-1302	C-4-II	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	cervix	cervix carcinoma	Imaging
LCL-1363	SNB-19	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-2044	KMS-12-PE	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	myeloma	Imaging
LCL-1045	GR-ST	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute lymphocytic leukemia	Imaging
LCL-1334	HCC38	Cell Line	HMS_LINCS;CMT_MGH;HMS_LINCS	Fluorescence imaging protein state assay;ELISA protein state assay;Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell count assay	breast	invasive ductal carcinoma	Binding;Imaging
LCL-1798	NCI-H322	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	bronchiolo-alveolar adenocarcinoma	Imaging
LCL-1763	BB65-RCC	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	kidney	renal cell carcinoma	Imaging
LCL-2008	HD-MY-Z	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system		Imaging
LCL-1512	HeLa;HELA	Cell Line	BroadT_LINCS;BroadT_LINCS;BroadT_LINCS;CMT_MGH;HMS_LINCS	L1000 mRNA profiling assay;Fluorescence imaging cell growth inhibition assay;KiNativ kinase-small molecule binding assay	cervix	cervical adenocarcinoma	Transcriptomics;Binding;Imaging
LCL-1979	SiMa	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	nervous system	neuroblastoma	Imaging
LCL-1938	HLF	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay;Fluorescence imaging cell cycle state assay	liver	hepatoma	Imaging
LCL-1242	COLO 858	Cell Line	HMS_LINCS;CMT_MGH;HMS_LINCS;HMS_LINCS;HMS_LINCS	Fluorescence imaging apoptosis assay;RPPA protein state assay;Fluorescence imaging protein state assay;Fluorescence imaging cell growth inhibition assay	skin	malignant melanoma	Imaging;Proteomics
LCL-1213	BICR 22	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	head and neck	tongue cancer	Imaging
LCL-1064	NOMO-1/ADM	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute myeloid leukemia	Imaging
LCL-1425	KHOS/NP	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	bone	osteosarcoma	Imaging
LCL-1480	HCC1569	Cell Line	CMT_MGH;HMS_LINCS;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging cell count assay;Fluorescence imaging protein state assay;ELISA protein state assay	breast	breast carcinoma	Imaging;Binding
LCL-1728	KP-2	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pancreas	pancreas adenocarcinoma	Imaging
LCL-2138	MCF7.311	Cell Line	BroadT_LINCS	L1000 mRNA profiling assay	breast		Transcriptomics
LCL-1936	SNU-449	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	liver	hepatocellular carcinoma	Imaging
LCL-1498	Ishikawa (Heraklio) 02 ER-	Cell Line	CMT_MGH;HMS_LINCS	Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay;Fluorescence imaging cell cycle state assay	uterus	endometrial adenocarcinoma	Imaging
LCL-1274	LB2518-MEL	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	skin	melanoma	Imaging
LCL-1794	KP-1NL	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	pancreas	pancreatic carcinoma	Imaging
LCL-1343	TGBC1TKB	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	biliary tract	carcinoma	Imaging
LCL-1538	MC/CAR	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	plasmacytoma	Imaging
LCL-2080	184A1	Cell Line	HMS_LINCS	Fluorescence imaging cell count assay	breast		Imaging
LCL-1037	LC4-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood	acute lymphocytic leukemia	Imaging
LCL-1180	HT-29	Cell Line	CMT_MGH;BroadT_LINCS	Fluorescence imaging cell growth inhibition assay;L1000 mRNA profiling assay	intestine	colorectal adenocarcinoma, colon adenocarcinoma	Imaging;Transcriptomics
LCL-1088	KOPN-8	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1796	OE19	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	esophagus	esophagus adenocarcinoma	Imaging
LCL-1115	ECC4	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	small cell carcinoma	Imaging
LCL-1081	HL-60 clone 15	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	blood		Imaging
LCL-1406	GOS-3	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	oligodendroglioma	Imaging
LCL-1602	BEN	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	non-small cell lung carcinoma	Imaging
LCL-1384	KS-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	brain	glioblastoma	Imaging
LCL-1454	MHH-ES-1	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	nervous system	bone Ewings sarcoma	Imaging
LCL-1953	TK [Human brain lymphoma]	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lymphatic system	B-cell lymphocytic neoplasm	Imaging
LCL-1680	WRO	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	thyroid	follicular thyroid carcinoma	Imaging
LCL-1593	SW900	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung squamous cell carcinoma	Imaging
LCL-1925	Hep-G2	Cell Line	CMT_MGH;BroadT_LINCS	Fluorescence imaging cell growth inhibition assay;L1000 mRNA profiling assay	liver	hepatocellular carcinoma	Imaging;Transcriptomics
LCL-1632	NCI-H1648	Cell Line	HMS_LINCS;CMT_MGH;HMS_LINCS	Fluorescence imaging cell cycle state assay;Fluorescence imaging cell growth inhibition assay;Fluorescence imaging apoptosis assay	lung	lung adenocarcinoma	Imaging
LCL-1815	NCI-H2195	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	lung	lung small cell carcinoma	Imaging
LCL-1714	J82	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	urinary bladder	bladder carcinoma	Imaging
LCL-2109	MWCL-1	Cell Line	HMS_LINCS	KiNativ kinase-small molecule binding assay	blood	lymphoplasmacytic lymphoma	Binding
LCL-2161	T3M10	Cell Line	BroadT_LINCS	L1000 mRNA profiling assay	lung		Transcriptomics
LCL-1200	SW1116	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	intestine	colon adenocarcinoma	Imaging
LCL-1253	MeWo	Cell Line	CMT_MGH	Fluorescence imaging cell growth inhibition assay	skin	melanoma	Imaging
